type,variable,action,logical,physical,task,period (ms)
paldd,lv_battery_actual_power,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,lv_bms_current,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,lv_bms_temp_max,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,lv_bms_voltage,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,lv_cell_temp_2_1,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,lv_cell_temp_2_2,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,lv_cell_temp_2_3,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,lv_cell_temp_2_4,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,lv_cell_temp_3_1,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,lv_cell_temp_3_2,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,lv_cell_temp_3_3,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,lv_cell_temp_3_4,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,lv_error_flags,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,lv_relay_state,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,lv_relay_state_request,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,lv_voltage_12v,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,lvbs_engage,read,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,max_current_hv_to_lv,read,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,max_current_lv_to_hv,read,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,max_current_obc_charge,read,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,obc_charger_state,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,obc_error_0,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,obc_error_1,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,obc_error_2,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,obc_error_3,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,obc_error_4,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,obc_error_5,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,obc_error_6,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,obc_error_7,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,obc_error_8,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,obc_error_9,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,obc_ssc_status,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,operating_mode_esc,read,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,operating_mode_ignition,read,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,power_mode,read,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,powerloss_hv,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,powerloss_hvlv,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,powerloss_obc,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,predicted_max_charge_current_1s,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,predicted_max_charge_power_1s,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,predicted_max_discharge_current_1s,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,predicted_max_discharge_power_1s,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,remaining_charge_time,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,remaining_energy_hv,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,remaining_energy_lv,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,scu_power_supply_voltage,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,soc_hv_max,read,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,soc_hv_min,read,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,soc_lv_max,read,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,soc_lv_min,read,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,state_of_charge_hv,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,state_of_charge_lv,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,temp_actual_hv_battery,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,temp_actual_hv_lv_converter,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,temp_actual_int_high_hv_battery,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,temp_actual_int_low_hv_battery,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,temp_actual_obc,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,total_energy_hv_and_lv,write,Energy Storage Controller,safety_control_unit_primary,energy_controller_task_50ms,50
paldd,active_gear,read,Lighting manager,central_gateway,exl_control_task_gw,50
paldd,auto_light_request,read,Lighting manager,central_gateway,exl_control_task_gw,50
paldd,exterior_lighting_request,read,Lighting manager,central_gateway,exl_control_task_gw,50
paldd,fog_light_request,read,Lighting manager,central_gateway,exl_control_task_gw,50
paldd,fog_lights_active,write,Lighting manager,central_gateway,exl_control_task_gw,50
paldd,operating_mode_lighting,read,Lighting manager,central_gateway,exl_control_task_gw,50
paldd,brake_lights_request,read,Exterior Lighting,safety_control_unit_primary,exl_control_task_scu,50
paldd,operating_mode_lighting,read,Exterior Lighting,safety_control_unit_primary,exl_control_task_scu,50
paldd,actual_headlight_level,write,Lighting manager,vehicle_control_unit,exl_control_task_vcu,50
paldd,alarm_hazard_lights_request,read,Lighting manager,vehicle_control_unit,exl_control_task_vcu,50
paldd,auto_light_request,read,Lighting manager,vehicle_control_unit,exl_control_task_vcu,50
paldd,closure_blink_request,read,Lighting manager,vehicle_control_unit,exl_control_task_vcu,50
paldd,ext_light_hmi_scenario,write,Lighting manager,vehicle_control_unit,exl_control_task_vcu,50
paldd,exterior_lighting_request,read,Lighting manager,vehicle_control_unit,exl_control_task_vcu,50
paldd,fog_lights_active,read,Lighting manager,vehicle_control_unit,exl_control_task_vcu,50
paldd,hazard_lights_request,read,Lighting manager,vehicle_control_unit,exl_control_task_vcu,50
paldd,high_beam_request,read,Lighting manager,vehicle_control_unit,exl_control_task_vcu,50
paldd,ivi_headlight_level_setting,read,Lighting manager,vehicle_control_unit,exl_control_task_vcu,50
paldd,lmv_power_mode,write,Lighting manager,vehicle_control_unit,exl_control_task_vcu,50
paldd,operating_mode_ignition,read,Lighting manager,vehicle_control_unit,exl_control_task_vcu,50
paldd,operating_mode_lighting,read,Lighting manager,vehicle_control_unit,exl_control_task_vcu,50
paldd,power_mode,read,Lighting manager,vehicle_control_unit,exl_control_task_vcu,50
paldd,turn_indication_request,read,Lighting manager,vehicle_control_unit,exl_control_task_vcu,50
paldd,active_gear,read,Gear selector manager,safety_control_unit_primary,gsl_task,10
paldd,enabled_gears,read,Gear selector manager,safety_control_unit_primary,gsl_task,10
paldd,gear_select_action,write,Gear selector manager,safety_control_unit_primary,gsl_task,10
paldd,gear_select_degradation_fault,write,Gear selector manager,safety_control_unit_primary,gsl_task,10
paldd,gear_select_fault,write,Gear selector manager,safety_control_unit_primary,gsl_task,10
paldd,gear_select_park_hold,write,Gear selector manager,safety_control_unit_primary,gsl_task,10
paldd,ac_actual,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,active_gear,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,active_gear,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,active_vehicle_state,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,active_vehicle_state,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,actual_avh_status,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,actual_closures_lock_lid,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,actual_closures_lock_vehicle,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,actual_grid_charging_current,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,actual_headlight_level,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,actual_max_charge_soc,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,actual_operating_mode_dt,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,actual_regen_intensity,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,actual_wiper_service_mode,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,air_distribution_actual,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,airbag_hmi_scenario,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,alarm_hazard_lights_request,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,ambient_light_level,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,ambient_light_reliability,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,audio_notification_request,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,auto_light_request,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,belt_reminder_status,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,blower_speed_actual,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,brake_hmi_scenario,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,brake_pedal_applied,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,cabin_temp_actual,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,cabin_temp_setpoint_actual,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,charge_mode,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,charge_mode,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,charging_cable_locked,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,charging_cable_plugged_in,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,charging_lid_open_state,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,clim_contr_mode_actual,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,closure_blink_request,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,closure_button_action_scu,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,closures_door_status,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,cms_hmi_scenario,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,crash_detected,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,cruise_control_hmi_scenario,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,cruise_velocity_request,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,dcm_hmi_scenario,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,defog_actual,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,esc_hmi_scenario,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,esc_power_mode,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,esc_power_mode,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,ext_light_hmi_scenario,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,ext_wiper_and_washer_hmi_scenario,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,exterior_lighting_request,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,fog_light_request,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,fog_lights_active,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,actual_operating_mode_tms,write,CAN receive,safety_control_unit_primary,gwy_receive_task,50
paldd,authentication_level,write,CAN receive,safety_control_unit_primary,gwy_receive_task,50
paldd,charge_action,write,CAN receive,safety_control_unit_primary,gwy_receive_task,50
paldd,charging_authentication_level,write,CAN receive,safety_control_unit_primary,gwy_receive_task,50
paldd,closures_door_status,write,CAN receive,safety_control_unit_primary,gwy_receive_task,50
paldd,closures_hmi_scenario,write,CAN receive,safety_control_unit_primary,gwy_receive_task,50
paldd,coolant_power_hv,write,CAN receive,safety_control_unit_primary,gwy_receive_task,50
paldd,coolant_power_lv,write,CAN receive,safety_control_unit_primary,gwy_receive_task,50
paldd,cruise_control_active,write,CAN receive,safety_control_unit_primary,gwy_receive_task,50
paldd,cruise_velocity_request,write,CAN receive,safety_control_unit_primary,gwy_receive_task,50
paldd,ext_light_hmi_scenario,write,CAN receive,safety_control_unit_primary,gwy_receive_task,50
paldd,hvac_power_hv,write,CAN receive,safety_control_unit_primary,gwy_receive_task,50
paldd,hvac_power_lv,write,CAN receive,safety_control_unit_primary,gwy_receive_task,50
paldd,ic_okay,write,CAN receive,safety_control_unit_primary,gwy_receive_task,50
paldd,ivi_avh_enable,write,CAN receive,safety_control_unit_primary,gwy_receive_task,50
paldd,ivi_max_charge_soc_setting,write,CAN receive,safety_control_unit_primary,gwy_receive_task,50
paldd,ivi_regen_intensity_setting,write,CAN receive,safety_control_unit_primary,gwy_receive_task,50
paldd,open_door_request,write,CAN receive,safety_control_unit_primary,gwy_receive_task,50
paldd,power_mode,write,CAN receive,safety_control_unit_primary,gwy_receive_task,50
paldd,solar_total_power,write,CAN receive,safety_control_unit_primary,gwy_receive_task,50
paldd,stw_spdc_deactiv_butt_state,write,CAN receive,safety_control_unit_primary,gwy_receive_task,50
paldd,stw_spdc_func_selection,write,CAN receive,safety_control_unit_primary,gwy_receive_task,50
paldd,stw_spdc_set_min_butt_state,write,CAN receive,safety_control_unit_primary,gwy_receive_task,50
paldd,stw_spdc_set_plus_butt_state,write,CAN receive,safety_control_unit_primary,gwy_receive_task,50
paldd,temperature_ambient,write,CAN receive,safety_control_unit_primary,gwy_receive_task,50
paldd,hazard_lights_request,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,hv_current_draw,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,hvbs_system_voltage,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,ivi_ac_request,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,ivi_air_distribution_request,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,ivi_blower_speed_request,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,ivi_cabin_temp_request,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,ivi_clim_contr_mode_request,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,ivi_cms_brightness_setting,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,ivi_defog_request,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,ivi_headlight_level_setting,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,ivi_recirculation_request,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,ivi_wiper_service_request,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,light_button_action,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,lmv_power_mode,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,lv_available_for_use,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,lv_voltage_12v,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,max_power_draw_tms,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,media_next,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,media_prev,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,media_scroll,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,media_source,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,media_toggle_widget,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,media_volume_down,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,media_volume_up,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,odometer_reading,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,operating_mode_ignition,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,operating_mode_ignition,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,operating_mode_lighting,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,operating_mode_lighting,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,operating_mode_tms,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,park_brake_engaged,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,parking_sense_distance_front_ll,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,parking_sense_distance_front_ml,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,parking_sense_distance_front_mr,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,parking_sense_distance_front_rr,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,parking_sense_distance_rear_ll,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,parking_sense_distance_rear_ml,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,parking_sense_distance_rear_mr,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,parking_sense_distance_rear_rr,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,power_loss_inverter_fl,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,power_loss_inverter_fr,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,power_loss_inverter_rl,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,power_loss_inverter_rr,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,power_loss_motor_fl,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,power_loss_motor_fr,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,power_loss_motor_rl,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,power_loss_motor_rr,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,power_mode,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,powerloss_hv,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,powerloss_hvlv,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,powerloss_obc,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,recirculation_actual,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,remaining_charge_time,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,remaining_energy_hv,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,remaining_energy_lv,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,safety_cruise_disable_request,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,safety_doors_unlock_request,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,safety_horn_request,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,safety_interior_lights_request,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,sol_power_mode,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,solar_dsc00_hood_l11_power,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,solar_dsc00_hood_l21_power,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,solar_dsc01_hood_l31_power,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,solar_dsc01_hood_l32_power,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,solar_dsc02_hood_r41_power,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,solar_dsc02_hood_r42_power,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,solar_dsc03_hood_r51_power,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,solar_dsc03_hood_r61_power,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,solar_dsc04_roof_l11_power,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,solar_dsc04_roof_l21_power,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,solar_dsc05_roof_l22_power,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,solar_dsc05_roof_l23_power,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,solar_dsc06_roof_l12_power,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,solar_dsc06_roof_l24_power,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,solar_dsc07_roof_r31_power,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,solar_dsc07_roof_r41_power,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,solar_dsc08_roof_r32_power,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,solar_dsc08_roof_r33_power,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,solar_dsc09_roof_r34_power,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,solar_dsc09_roof_r42_power,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,solar_dsc10_tail_l11_power,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,solar_dsc10_tail_l21_power,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,solar_dsc11_tail_l22_power,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,solar_dsc11_tail_l23_power,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,solar_dsc12_tail_r32_power,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,solar_dsc12_tail_r33_power,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,solar_dsc13_tail_r31_power,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,solar_dsc13_tail_r41_power,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,ssc_hmi_scenario_drvr_action,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,ssc_hmi_scenario_issue,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,ssc_hmi_scenario_telltale,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,ssc_power_mode,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,ssc_power_mode,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,starter_kill,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,state_of_charge_hv,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,state_of_charge_lv,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,state_of_charge_lv,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_actual_hv_battery,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,temp_actual_hv_battery,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_actual_hv_lv_converter,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_actual_int_high_hv_battery,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_actual_int_low_hv_battery,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_actual_inverter_fl,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_actual_inverter_fr,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_actual_inverter_rl,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_actual_inverter_rr,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_actual_motor_fl,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_actual_motor_fr,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_actual_motor_rl,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_actual_motor_rr,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_actual_obc,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_max_hv_battery,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_max_hv_lv_converter,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_max_inverter_fl,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_max_inverter_fr,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_max_inverter_rl,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_max_inverter_rr,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_max_motor_fl,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_max_motor_fr,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_max_motor_rl,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_max_motor_rr,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_min_hv_battery,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_min_hv_lv_converter,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_min_inverter_fl,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_min_inverter_fr,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_min_inverter_rl,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_min_inverter_rr,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_min_motor_fl,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_min_motor_fr,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_min_motor_rl,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temp_min_motor_rr,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,temperature_ambient,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,tms_hmi_scenario,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,total_energy_hv_and_lv,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,trip_meter_reading,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,vehicle_auxiliary_efficiency,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,vehicle_cabin_climate_efficiency,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,vehicle_driving_efficiency,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,vehicle_long_accel,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,vehicle_motion_state,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,vehicle_power_auxiliaries,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,vehicle_power_climate_control,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,vehicle_power_driving,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,vehicle_power_grid_charging,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,vehicle_power_regen,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,vehicle_power_solar_yield,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,vehicle_range_remaining,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,vehicle_regen_efficiency,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,vehicle_speed,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,vehicle_speed,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,vehicle_speed_reliability,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,vehicle_speed_reliability,write,CAN receive,vehicle_control_unit,gwy_receive_task,50
paldd,vehicle_total_efficiency,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,vpc_hmi_scenario,write,CAN receive,central_gateway,gwy_receive_task,50
paldd,wipe_request,write,CAN receive,central_gateway,gwy_receive_task,50
